water_level,volume_m3,volume_tmc,area_ha
33.0,0.0,0.0,0.0
33.1,451190.50229055,0.015933642216291805,451.19050229054363
33.2,902381.0045811,0.03186728443258361,451.19050229054363
33.300000000000004,1353571.5068716502,0.04780092664887543,451.19050229054363
33.400000000000006,1804762.0091622,0.06373456886516722,451.19050229054363
33.50000000000001,2255952.5114527503,0.07966821108145905,451.19050229054363
33.60000000000001,2707143.0137433005,0.09560185329775087,451.19050229054363
33.70000000000001,3158333.5160338506,0.11153549551404267,451.19050229054363
33.80000000000001,3609524.0183244,0.12746913773033444,451.19050229054363
33.90000000000001,4060714.5206149505,0.14340277994662629,451.19050229054363
34.000000000000014,4511905.022905501,0.1593364221629181,452.21912312478116
34.100000000000016,4964124.146030287,0.17530638978115376,452.21912312478116
34.20000000000002,5416343.269155076,0.19127635739938947,452.21912312478116
34.30000000000002,5868562.392279863,0.20724632501762516,452.21912312478116
34.40000000000002,6320781.515404651,0.22321629263586085,452.21912312478116
34.50000000000002,6773000.6385294385,0.23918626025409653,452.21912312478116
34.60000000000002,7225219.761654225,0.25515622787233216,452.21912312478116
34.700000000000024,7677438.884779014,0.27112619549056793,452.21912312478116
34.800000000000026,8129658.0079038,0.28709616310880354,452.21912312478116
34.90000000000003,8581877.131028589,0.3030661307270393,452.21912312478116
35.00000000000003,9034096.254153376,0.31903609834527497,452.4061450946425
35.10000000000003,9486502.399248024,0.33501267058204587,452.4061450946425
35.20000000000003,9938908.544342674,0.3509892428188168,452.4061450946425
35.30000000000003,10391314.689437322,0.36696581505558773,452.4061450946425
35.400000000000034,10843720.834531972,0.38294238729235874,452.4061450946425
35.500000000000036,11296126.97962662,0.39891895952912965,452.4061450946425
35.60000000000004,11748533.12472127,0.4148955317659006,452.4061450946425
35.70000000000004,12200939.26981592,0.43087210400267156,452.4061450946425
35.80000000000004,12653345.414910566,0.4468486762394424,452.4061450946425
35.90000000000004,13105751.560005216,0.46282524847621337,452.4061450946425
36.00000000000004,13558157.705099866,0.4788018207129843,452.59316706450386
36.100000000000044,14010750.872164376,0.49478499756829053,452.59316706450386
36.200000000000045,14463344.039228886,0.5107681744235967,452.59316706450386
36.30000000000005,14915937.206293397,0.5267513512789029,452.59316706450386
36.40000000000005,15368530.373357905,0.542734528134209,452.59316706450386
36.50000000000005,15821123.540422417,0.5587177049895152,452.59316706450386
36.60000000000005,16273716.707486928,0.5747008818448215,452.59316706450386
36.70000000000005,16726309.874551438,0.5906840587001276,452.59316706450386
36.800000000000054,17178903.041615948,0.6066672355554339,452.59316706450386
36.900000000000055,17631496.208680455,0.6226504124107399,452.59316706450386
37.00000000000006,18084089.37574497,0.6386335892660462,452.59316706450386
37.10000000000006,18536682.54280948,0.6546167661213524,452.59316706450386
37.20000000000006,18989275.70987399,0.6705999429766586,452.59316706450386
37.30000000000006,19441868.876938496,0.6865831198319646,452.59316706450386
37.40000000000006,19894462.04400301,0.702566296687271,452.59316706450386
37.500000000000064,20347055.211067524,0.7185494735425773,452.59316706450386
37.600000000000065,20799648.37813203,0.7345326503978833,452.59316706450386
37.70000000000007,21252241.545196537,0.7505158272531894,452.59316706450386
37.80000000000007,21704834.712261047,0.7664990041084956,452.59316706450386
37.90000000000007,22157427.87932556,0.782482180963802,452.59316706450386
38.00000000000007,22610021.046390068,0.798465357819108,452.68667804943453
38.10000000000007,23062707.72443951,0.8144518369836817,452.68667804943453
